Date,OpenValue,CloseValue,DayAverage
2019-12-31,72.48249816894531,73.4124984741211,72.9474983215332
2020-01-02,74.05999755859375,75.0875015258789,74.57374954223633
2020-01-03,74.2874984741211,74.35749816894531,74.3224983215332
2020-01-06,73.44750213623047,74.94999694824219,74.19874954223633
2020-01-07,74.95999908447266,74.59750366210938,74.77875137329102
2020-01-08,74.29000091552734,75.79750061035156,75.04375076293945
2020-01-09,76.80999755859375,77.40750122070312,77.10874938964844
2020-01-10,77.6500015258789,77.5824966430664,77.61624908447266
2020-01-13,77.91000366210938,79.23999786376953,78.57500076293945
2020-01-14,79.17500305175781,78.16999816894531,78.67250061035156
2020-01-15,77.9625015258789,77.83499908447266,77.89875030517578
2020-01-16,78.39749908447266,78.80999755859375,78.6037483215332
2020-01-17,79.06749725341797,79.68250274658203,79.375
2020-01-21,79.29750061035156,79.14250183105469,79.22000122070312
2020-01-22,79.6449966430664,79.42500305175781,79.53499984741211
2020-01-23,79.4800033569336,79.80750274658203,79.64375305175781
2020-01-24,80.0625,79.57749938964844,79.81999969482422
2020-01-27,77.51499938964844,77.23750305175781,77.37625122070312
2020-01-28,78.1500015258789,79.42250061035156,78.78625106811523
2020-01-29,81.11250305175781,81.08499908447266,81.09875106811523
2020-01-30,80.13500213623047,80.96749877929688,80.55125045776367
2020-01-31,80.23249816894531,77.37750244140625,78.80500030517578
2020-02-03,76.07499694824219,77.16500091552734,76.61999893188477
2020-02-04,78.82749938964844,79.7125015258789,79.27000045776367
2020-02-05,80.87999725341797,80.36250305175781,80.62125015258789
2020-02-06,80.64250183105469,81.30249786376953,80.97249984741211
2020-02-07,80.59249877929688,80.00749969482422,80.29999923706055
2020-02-10,78.54499816894531,80.38749694824219,79.46624755859375
2020-02-11,80.9000015258789,79.90249633789062,80.40124893188477
2020-02-12,80.36750030517578,81.80000305175781,81.0837516784668
2020-02-13,81.04750061035156,81.21749877929688,81.13249969482422
2020-02-14,81.18499755859375,81.23750305175781,81.21125030517578
2020-02-18,78.83999633789062,79.75,79.29499816894531
2020-02-19,80.0,80.90499877929688,80.45249938964844
2020-02-20,80.65750122070312,80.07499694824219,80.36624908447266
2020-02-21,79.65499877929688,78.26249694824219,78.95874786376953
2020-02-24,74.31500244140625,74.54499816894531,74.43000030517578
2020-02-25,75.23750305175781,72.0199966430664,73.62874984741211
2020-02-26,71.63249969482422,73.1624984741211,72.39749908447266
2020-02-27,70.2750015258789,68.37999725341797,69.32749938964844
2020-02-28,64.31500244140625,68.33999633789062,66.32749938964844
2020-03-02,70.56999969482422,74.70249938964844,72.63624954223633
2020-03-03,75.9175033569336,72.33000183105469,74.12375259399414
2020-03-04,74.11000061035156,75.68499755859375,74.89749908447266
2020-03-05,73.87999725341797,73.2300033569336,73.55500030517578
2020-03-06,70.5,72.25749969482422,71.37874984741211
2020-03-09,65.9375,66.5425033569336,66.2400016784668
2020-03-10,69.28500366210938,71.33499908447266,70.31000137329102
2020-03-11,69.34750366210938,68.85749816894531,69.10250091552734
2020-03-12,63.98500061035156,62.057498931884766,63.021249771118164
2020-03-13,66.22250366210938,69.49250030517578,67.85750198364258
2020-03-16,60.48749923706055,60.5525016784668,60.52000045776367
2020-03-17,61.877498626708984,63.21500015258789,62.54624938964844
2020-03-18,59.942501068115234,61.66749954223633,60.80500030517578
2020-03-19,61.84749984741211,61.19499969482422,61.521249771118164
2020-03-20,61.79499816894531,57.310001373291016,59.552499771118164
2020-03-23,57.02000045776367,56.092498779296875,56.55624961853027
2020-03-24,59.09000015258789,61.720001220703125,60.40500068664551
2020-03-25,62.6875,61.380001068115234,62.03375053405762
2020-03-26,61.630001068115234,64.61000061035156,63.1200008392334
2020-03-27,63.1875,61.935001373291016,62.56125068664551
2020-03-30,62.685001373291016,63.70249938964844,63.19375038146973
2020-03-31,63.900001525878906,63.5724983215332,63.736249923706055
2020-04-01,61.625,60.227500915527344,60.92625045776367
2020-04-02,60.084999084472656,61.23249816894531,60.658748626708984
2020-04-03,60.70000076293945,60.352500915527344,60.5262508392334
2020-04-06,62.724998474121094,65.61750030517578,64.17124938964844
2020-04-07,67.69999694824219,64.85749816894531,66.27874755859375
2020-04-08,65.68499755859375,66.51750183105469,66.10124969482422
2020-04-09,67.17500305175781,66.99749755859375,67.08625030517578
2020-04-13,67.07749938964844,68.3125,67.69499969482422
2020-04-14,70.0,71.76249694824219,70.8812484741211
2020-04-15,70.5999984741211,71.10749816894531,70.8537483215332
2020-04-16,71.84500122070312,71.67250061035156,71.75875091552734
2020-04-17,71.17250061035156,70.69999694824219,70.93624877929688
2020-04-20,69.48750305175781,69.23249816894531,69.36000061035156
2020-04-21,69.06999969482422,67.09249877929688,68.08124923706055
2020-04-22,68.40249633789062,69.0250015258789,68.71374893188477
2020-04-23,68.96749877929688,68.75749969482422,68.86249923706055
2020-04-24,69.30000305175781,70.74250030517578,70.0212516784668
2020-04-27,70.44999694824219,70.7925033569336,70.62125015258789
2020-04-28,71.2699966430664,69.6449966430664,70.4574966430664
2020-04-29,71.18250274658203,71.93250274658203,71.55750274658203
2020-04-30,72.48999786376953,73.44999694824219,72.96999740600586
2020-05-01,71.5625,72.26750183105469,71.91500091552734
2020-05-04,72.2925033569336,73.29000091552734,72.79125213623047
2020-05-05,73.76499938964844,74.38999938964844,74.07749938964844
2020-05-06,75.11499786376953,75.15750122070312,75.13624954223633
2020-05-07,75.80500030517578,75.93499755859375,75.86999893188477
2020-05-08,76.41000366210938,77.53250122070312,76.97125244140625
2020-05-11,77.0250015258789,78.75250244140625,77.88875198364258
2020-05-12,79.4574966430664,77.85250091552734,78.65499877929688
2020-05-13,78.0374984741211,76.9124984741211,77.4749984741211
2020-05-14,76.12750244140625,77.38500213623047,76.75625228881836
2020-05-15,75.0875015258789,76.92749786376953,76.00749969482422
2020-05-18,78.2925033569336,78.73999786376953,78.51625061035156
2020-05-19,78.75749969482422,78.28500366210938,78.5212516784668
2020-05-20,79.16999816894531,79.80750274658203,79.48875045776367
2020-05-21,79.66500091552734,79.2125015258789,79.43875122070312
2020-05-22,78.94249725341797,79.72250366210938,79.33250045776367
2020-05-26,80.875,79.18250274658203,80.02875137329102
2020-05-27,79.03500366210938,79.52749633789062,79.28125
2020-05-28,79.19249725341797,79.5625,79.37749862670898
2020-05-29,79.8125,79.48500061035156,79.64875030517578
2020-06-01,79.4375,80.4625015258789,79.95000076293945
2020-06-02,80.1875,80.83499908447266,80.51124954223633
2020-06-03,81.16500091552734,81.27999877929688,81.22249984741211
2020-06-04,81.09750366210938,80.58000183105469,80.83875274658203
2020-06-05,80.8375015258789,82.875,81.85625076293945
2020-06-08,82.5625,83.36499786376953,82.96374893188477
2020-06-09,83.03500366210938,85.99749755859375,84.51625061035156
2020-06-10,86.9749984741211,88.20999908447266,87.59249877929688
2020-06-11,87.32749938964844,83.9749984741211,85.65124893188477
2020-06-12,86.18000030517578,84.69999694824219,85.43999862670898
2020-06-15,83.3125,85.74749755859375,84.52999877929688
2020-06-16,87.86499786376953,88.0199966430664,87.94249725341797
2020-06-17,88.7874984741211,87.89749908447266,88.34249877929688
2020-06-18,87.85250091552734,87.93250274658203,87.89250183105469
2020-06-19,88.66000366210938,87.43000030517578,88.04500198364258
2020-06-22,87.83499908447266,89.71749877929688,88.77624893188477
2020-06-23,91.0,91.63249969482422,91.31624984741211
2020-06-24,91.25,90.01499938964844,90.63249969482422
2020-06-25,90.17500305175781,91.20999908447266,90.69250106811523
2020-06-26,91.10250091552734,88.40750122070312,89.75500106811523
2020-06-29,88.3125,90.44499969482422,89.37874984741211
2020-06-30,90.0199966430664,91.19999694824219,90.6099967956543
2020-07-01,91.27999877929688,91.02749633789062,91.15374755859375
2020-07-02,91.9625015258789,91.02749633789062,91.49499893188477
2020-07-06,92.5,93.4625015258789,92.98125076293945
2020-07-07,93.85250091552734,93.17250061035156,93.51250076293945
2020-07-08,94.18000030517578,95.34249877929688,94.76124954223633
2020-07-09,96.26249694824219,95.75250244140625,96.00749969482422
2020-07-10,95.33499908447266,95.91999816894531,95.62749862670898
2020-07-13,97.26499938964844,95.47750091552734,96.37125015258789
2020-07-14,94.83999633789062,97.05750274658203,95.94874954223633
2020-07-15,98.98999786376953,97.7249984741211,98.35749816894531
2020-07-16,96.5625,96.52249908447266,96.54249954223633
2020-07-17,96.98750305175781,96.32749938964844,96.65750122070312
2020-07-20,96.4175033569336,98.35749816894531,97.38750076293945
2020-07-21,99.17250061035156,97.0,98.08625030517578
2020-07-22,96.69249725341797,97.27249908447266,96.98249816894531
2020-07-23,96.99749755859375,92.84500122070312,94.92124938964844
2020-07-24,90.98750305175781,92.61499786376953,91.80125045776367
2020-07-27,93.70999908447266,94.80999755859375,94.2599983215332
2020-07-28,94.36750030517578,93.25250244140625,93.81000137329102
2020-07-29,93.75,95.04000091552734,94.39500045776367
2020-07-30,94.1875,96.19000244140625,95.18875122070312
2020-07-31,102.88500213623047,106.26000213623047,104.57250213623047
2020-08-03,108.19999694824219,108.9375,108.5687484741211
2020-08-04,109.13249969482422,109.66500091552734,109.39875030517578
2020-08-05,109.37750244140625,110.0625,109.72000122070312
2020-08-06,110.40499877929688,113.90249633789062,112.15374755859375
2020-08-07,113.20500183105469,111.11250305175781,112.15875244140625
2020-08-10,112.5999984741211,112.72750091552734,112.66374969482422
2020-08-11,111.97000122070312,109.375,110.67250061035156
2020-08-12,110.49749755859375,113.01000213623047,111.75374984741211
2020-08-13,114.43000030517578,115.01000213623047,114.72000122070312
2020-08-14,114.83000183105469,114.90750122070312,114.8687515258789
2020-08-17,116.0625,114.60749816894531,115.33499908447266
2020-08-18,114.35250091552734,115.5625,114.95750045776367
2020-08-19,115.98249816894531,115.7074966430664,115.84499740600586
2020-08-20,115.75,118.2750015258789,117.01250076293945
2020-08-21,119.26249694824219,124.37000274658203,121.81624984741211
2020-08-24,128.69749450683594,125.85749816894531,127.27749633789062
2020-08-25,124.69750213623047,124.82499694824219,124.76124954223633
2020-08-26,126.18000030517578,126.52249908447266,126.35124969482422
2020-08-27,127.14250183105469,125.01000213623047,126.07625198364258
2020-08-28,126.01249694824219,124.80750274658203,125.40999984741211
2020-08-31,127.58000183105469,129.0399932861328,128.30999755859375
2020-09-01,132.75999450683594,134.17999267578125,133.4699935913086
2020-09-02,137.58999633789062,131.39999389648438,134.4949951171875
2020-09-03,126.91000366210938,120.87999725341797,123.89500045776367
2020-09-04,120.06999969482422,120.95999908447266,120.51499938964844
2020-09-08,113.94999694824219,112.81999969482422,113.3849983215332
2020-09-09,117.26000213623047,117.31999969482422,117.29000091552734
2020-09-10,120.36000061035156,113.48999786376953,116.92499923706055
2020-09-11,114.56999969482422,112.0,113.28499984741211
2020-09-14,114.72000122070312,115.36000061035156,115.04000091552734
2020-09-15,118.33000183105469,115.54000091552734,116.93500137329102
2020-09-16,115.2300033569336,112.12999725341797,113.68000030517578
2020-09-17,109.72000122070312,110.33999633789062,110.02999877929688
2020-09-18,110.4000015258789,106.83999633789062,108.61999893188477
2020-09-21,104.54000091552734,110.08000183105469,107.31000137329102
2020-09-22,112.68000030517578,111.80999755859375,112.24499893188477
2020-09-23,111.62000274658203,107.12000274658203,109.37000274658203
2020-09-24,105.16999816894531,108.22000122070312,106.69499969482422
2020-09-25,108.43000030517578,112.27999877929688,110.35499954223633
2020-09-28,115.01000213623047,114.95999908447266,114.98500061035156
2020-09-29,114.55000305175781,114.08999633789062,114.31999969482422
2020-09-30,113.79000091552734,115.80999755859375,114.79999923706055
2020-10-01,117.63999938964844,116.79000091552734,117.21500015258789
2020-10-02,112.88999938964844,113.0199966430664,112.95499801635742
2020-10-05,113.91000366210938,116.5,115.20500183105469
2020-10-06,115.69999694824219,113.16000366210938,114.43000030517578
2020-10-07,114.62000274658203,115.08000183105469,114.85000228881836
2020-10-08,116.25,114.97000122070312,115.61000061035156
2020-10-09,115.27999877929688,116.97000122070312,116.125
2020-10-12,120.05999755859375,124.4000015258789,122.22999954223633
2020-10-13,125.2699966430664,121.0999984741211,123.18499755859375
2020-10-14,121.0,121.19000244140625,121.09500122070312
2020-10-15,118.72000122070312,120.70999908447266,119.71500015258789
2020-10-16,121.27999877929688,119.0199966430664,120.14999771118164
2020-10-19,119.95999908447266,115.9800033569336,117.97000122070312
2020-10-20,116.19999694824219,117.51000213623047,116.85499954223633
2020-10-21,116.66999816894531,116.87000274658203,116.77000045776367
2020-10-22,117.44999694824219,115.75,116.5999984741211
2020-10-23,116.38999938964844,115.04000091552734,115.71500015258789
2020-10-26,114.01000213623047,115.05000305175781,114.53000259399414
2020-10-27,115.48999786376953,116.5999984741211,116.04499816894531
2020-10-28,115.05000305175781,111.19999694824219,113.125
2020-10-29,112.37000274658203,115.31999969482422,113.84500122070312
2020-10-30,111.05999755859375,108.86000061035156,109.95999908447266
2020-11-02,109.11000061035156,108.7699966430664,108.93999862670898
2020-11-03,109.66000366210938,110.44000244140625,110.05000305175781
2020-11-04,114.13999938964844,114.94999694824219,114.54499816894531
2020-11-05,117.94999694824219,119.02999877929688,118.48999786376953
2020-11-06,118.31999969482422,118.69000244140625,118.50500106811523
2020-11-09,120.5,116.31999969482422,118.40999984741211
2020-11-10,115.55000305175781,115.97000122070312,115.76000213623047
2020-11-11,117.19000244140625,119.48999786376953,118.34000015258789
2020-11-12,119.62000274658203,119.20999908447266,119.41500091552734
2020-11-13,119.44000244140625,119.26000213623047,119.35000228881836
2020-11-16,118.91999816894531,120.30000305175781,119.61000061035156
2020-11-17,119.55000305175781,119.38999938964844,119.47000122070312
2020-11-18,118.61000061035156,118.02999877929688,118.31999969482422
2020-11-19,117.58999633789062,118.63999938964844,118.11499786376953
2020-11-20,118.63999938964844,117.33999633789062,117.98999786376953
2020-11-23,117.18000030517578,113.8499984741211,115.51499938964844
2020-11-24,113.91000366210938,115.16999816894531,114.54000091552734
2020-11-25,115.55000305175781,116.02999877929688,115.79000091552734
2020-11-27,116.56999969482422,116.58999633789062,116.57999801635742
2020-11-30,116.97000122070312,119.05000305175781,118.01000213623047
2020-12-01,121.01000213623047,122.72000122070312,121.8650016784668
2020-12-02,122.0199966430664,123.08000183105469,122.54999923706055
2020-12-03,123.5199966430664,122.94000244140625,123.22999954223633
2020-12-04,122.5999984741211,122.25,122.42499923706055
2020-12-07,122.30999755859375,123.75,123.02999877929688
2020-12-08,124.37000274658203,124.37999725341797,124.375
2020-12-09,124.52999877929688,121.77999877929688,123.15499877929688
2020-12-10,120.5,123.23999786376953,121.86999893188477
2020-12-11,122.43000030517578,122.41000366210938,122.42000198364258
2020-12-14,122.5999984741211,121.77999877929688,122.18999862670898
2020-12-15,124.33999633789062,127.87999725341797,126.1099967956543
2020-12-16,127.41000366210938,127.80999755859375,127.61000061035156
2020-12-17,128.89999389648438,128.6999969482422,128.79999542236328
2020-12-18,128.9600067138672,126.66000366210938,127.81000518798828
2020-12-21,125.0199966430664,128.22999572753906,126.62499618530273
2020-12-22,131.61000061035156,131.8800048828125,131.74500274658203
2020-12-23,132.16000366210938,130.9600067138672,131.56000518798828
2020-12-24,131.32000732421875,131.97000122070312,131.64500427246094
2020-12-28,133.99000549316406,136.69000244140625,135.34000396728516
2020-12-29,138.0500030517578,134.8699951171875,136.45999908447266
2020-12-30,135.5800018310547,133.72000122070312,134.6500015258789
2020-12-31,134.0800018310547,132.69000244140625,133.38500213623047
2021-01-04,133.52000427246094,129.41000366210938,131.46500396728516
2021-01-05,128.88999938964844,131.00999450683594,129.9499969482422
2021-01-06,127.72000122070312,126.5999984741211,127.15999984741211
2021-01-07,128.36000061035156,130.9199981689453,129.63999938964844
2021-01-08,132.42999267578125,132.0500030517578,132.23999786376953
2021-01-11,129.19000244140625,128.97999572753906,129.08499908447266
2021-01-12,128.5,128.8000030517578,128.6500015258789
2021-01-13,128.75999450683594,130.88999938964844,129.8249969482422
2021-01-14,130.8000030517578,128.91000366210938,129.8550033569336
2021-01-15,128.77999877929688,127.13999938964844,127.95999908447266
2021-01-19,127.77999877929688,127.83000183105469,127.80500030517578
2021-01-20,128.66000366210938,132.02999877929688,130.34500122070312
2021-01-21,133.8000030517578,136.8699951171875,135.33499908447266
2021-01-22,136.27999877929688,139.07000732421875,137.6750030517578
2021-01-25,143.07000732421875,142.9199981689453,142.99500274658203
2021-01-26,143.60000610351562,143.16000366210938,143.3800048828125
2021-01-27,143.42999267578125,142.05999755859375,142.7449951171875
2021-01-28,139.52000427246094,137.08999633789062,138.30500030517578
2021-01-29,135.8300018310547,131.9600067138672,133.89500427246094
2021-02-01,133.75,134.13999938964844,133.94499969482422
2021-02-02,135.72999572753906,134.99000549316406,135.36000061035156
2021-02-03,135.75999450683594,133.94000244140625,134.8499984741211
2021-02-04,136.3000030517578,137.38999938964844,136.84500122070312
2021-02-05,137.35000610351562,136.75999450683594,137.05500030517578
2021-02-08,136.02999877929688,136.91000366210938,136.47000122070312
2021-02-09,136.6199951171875,136.00999450683594,136.31499481201172
2021-02-10,136.47999572753906,135.38999938964844,135.93499755859375
2021-02-11,135.89999389648438,135.1300048828125,135.51499938964844
2021-02-12,134.35000610351562,135.3699951171875,134.86000061035156
2021-02-16,135.49000549316406,133.19000244140625,134.34000396728516
2021-02-17,131.25,130.83999633789062,131.0449981689453
2021-02-18,129.1999969482422,129.7100067138672,129.4550018310547
2021-02-19,130.24000549316406,129.8699951171875,130.05500030517578
2021-02-22,128.00999450683594,126.0,127.00499725341797
2021-02-23,123.76000213623047,125.86000061035156,124.81000137329102
2021-02-24,124.94000244140625,125.3499984741211,125.14500045776367
2021-02-25,124.68000030517578,120.98999786376953,122.83499908447266
2021-02-26,122.58999633789062,121.26000213623047,121.92499923706055
2021-03-01,123.75,127.79000091552734,125.77000045776367
2021-03-02,128.41000366210938,125.12000274658203,126.7650032043457
2021-03-03,124.80999755859375,122.05999755859375,123.43499755859375
2021-03-04,121.75,120.12999725341797,120.93999862670898
2021-03-05,120.9800033569336,121.41999816894531,121.20000076293945
2021-03-08,120.93000030517578,116.36000061035156,118.64500045776367
2021-03-09,119.02999877929688,121.08999633789062,120.05999755859375
2021-03-10,121.69000244140625,119.9800033569336,120.83500289916992
2021-03-11,122.54000091552734,121.95999908447266,122.25
2021-03-12,120.4000015258789,121.02999877929688,120.71500015258789
2021-03-15,121.41000366210938,123.98999786376953,122.70000076293945
2021-03-16,125.69999694824219,125.56999969482422,125.6349983215332
2021-03-17,124.05000305175781,124.76000213623047,124.40500259399414
2021-03-18,122.87999725341797,120.52999877929688,121.70499801635742
2021-03-19,119.9000015258789,119.98999786376953,119.94499969482422
2021-03-22,120.33000183105469,123.38999938964844,121.86000061035156
2021-03-23,123.33000183105469,122.54000091552734,122.93500137329102
2021-03-24,122.81999969482422,120.08999633789062,121.45499801635742
2021-03-25,119.54000091552734,120.58999633789062,120.06499862670898
2021-03-26,120.3499984741211,121.20999908447266,120.77999877929688
2021-03-29,121.6500015258789,121.38999938964844,121.52000045776367
2021-03-30,120.11000061035156,119.9000015258789,120.00500106811523
2021-03-31,121.6500015258789,122.1500015258789,121.9000015258789
2021-04-01,123.66000366210938,123.0,123.33000183105469
2021-04-05,123.87000274658203,125.9000015258789,124.88500213623047
2021-04-06,126.5,126.20999908447266,126.35499954223633
2021-04-07,125.83000183105469,127.9000015258789,126.8650016784668
2021-04-08,128.9499969482422,130.36000061035156,129.65499877929688
2021-04-09,129.8000030517578,133.0,131.4000015258789
2021-04-12,132.52000427246094,131.24000549316406,131.8800048828125
2021-04-13,132.44000244140625,134.42999267578125,133.43499755859375
2021-04-14,134.94000244140625,132.02999877929688,133.48500061035156
2021-04-15,133.82000732421875,134.5,134.16000366210938
2021-04-16,134.3000030517578,134.16000366210938,134.2300033569336
2021-04-19,133.50999450683594,134.83999633789062,134.17499542236328
2021-04-20,135.02000427246094,133.11000061035156,134.06500244140625
2021-04-21,132.36000061035156,133.5,132.93000030517578
2021-04-22,133.0399932861328,131.94000244140625,132.48999786376953
2021-04-23,132.16000366210938,134.32000732421875,133.24000549316406
2021-04-26,134.8300018310547,134.72000122070312,134.7750015258789
2021-04-27,135.00999450683594,134.38999938964844,134.6999969482422
2021-04-28,134.30999755859375,133.5800018310547,133.94499969482422
